commit_hash,author,date,message,file_name,lines_added,lines_deleted,nloc
33850c0ebd23ae615e6823993d441f46d80b1ff0,Armin Ronacher,2010-04-06 13:12:57+02:00,Initial checkin of stuff that exists so far.,apishowcase.py,30,0,16.0
33850c0ebd23ae615e6823993d441f46d80b1ff0,Armin Ronacher,2010-04-06 13:12:57+02:00,Initial checkin of stuff that exists so far.,minitwit.py,228,0,172.0
33850c0ebd23ae615e6823993d441f46d80b1ff0,Armin Ronacher,2010-04-06 13:12:57+02:00,Initial checkin of stuff that exists so far.,flask.py,356,0,185.0
b15ad394279fc3b7f998fa56857f334a7c0156f6,Armin Ronacher,2010-04-06 13:23:18+02:00,Added setup.py and README,setup.py,19,0,17.0
4ec7d2a0d8eac4f915dc0d38a886cd57045bb0c4,Armin Ronacher,2010-04-06 16:02:14+02:00,"Started working on documentation.

So far just the stable parts :)",conf.py,236,0,19.0
4ec7d2a0d8eac4f915dc0d38a886cd57045bb0c4,Armin Ronacher,2010-04-06 16:02:14+02:00,"Started working on documentation.

So far just the stable parts :)",minitwit.py,1,1,172.0
4ec7d2a0d8eac4f915dc0d38a886cd57045bb0c4,Armin Ronacher,2010-04-06 16:02:14+02:00,"Started working on documentation.

So far just the stable parts :)",flask.py,119,8,185.0
3b36bef2e6165bb4dad73d17f23ee1879e99f497,Armin Ronacher,2010-04-08 19:03:15+02:00,"Improved documentation, added a contextmanager for request binding",conf.py,6,1,23.0
3b36bef2e6165bb4dad73d17f23ee1879e99f497,Armin Ronacher,2010-04-08 19:03:15+02:00,"Improved documentation, added a contextmanager for request binding",minitwit.py,2,2,172.0
3b36bef2e6165bb4dad73d17f23ee1879e99f497,Armin Ronacher,2010-04-08 19:03:15+02:00,"Improved documentation, added a contextmanager for request binding",flask.py,38,23,186.0
4aa76212d1be9b17a57249549c2a73fb10b6cda8,Armin Ronacher,2010-04-09 01:32:39+02:00,Updated documentation.  Starting to look pretty good,minitwit.py,3,3,172.0
4aa76212d1be9b17a57249549c2a73fb10b6cda8,Armin Ronacher,2010-04-09 01:32:39+02:00,Updated documentation.  Starting to look pretty good,flask.py,16,1,187.0
727c701686c18c4a27ca523eb0c5862d497be24e,Armin Ronacher,2010-04-09 13:40:05+02:00,And finished documentation for most parts.,minitwit.py,1,1,172.0
7d6b8e9ab3e738d69e39ad53a7c0f6a552d5284a,Armin Ronacher,2010-04-09 13:56:47+02:00,Documented non-decorator uses of registation.,flask.py,31,5,188.0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,2010-04-10 15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",conf.py,10,6,30.0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,2010-04-10 15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",flaskext.py,96,0,76.0
3d719f35f5c1ee4ce3dc01fb2167ef49c0180cf6,Armin Ronacher,2010-04-10 15:49:15+02:00,"Added docs, fixed some bugs I introduced last commit",flask.py,4,4,188.0
05f36c7f7e2df36ee28f90d99632162579b1287c,Armin Ronacher,2010-04-11 02:20:10+02:00,Heavily improved documentation,flaskext.py,5,15,68.0
05f36c7f7e2df36ee28f90d99632162579b1287c,Armin Ronacher,2010-04-11 02:20:10+02:00,Heavily improved documentation,flask.py,72,1,188.0
1fff3e598126a084348ec2c112fdd3bc6b9a1ee0,Armin Ronacher,2010-04-11 02:42:13+02:00,Fixed a doc display bug and setup.py workaround for dev version.,setup.py,4,3,15.0
574e81f9c8bbdc41958e1e7a7613633b091101f8,Armin Ronacher,2010-04-11 02:46:44+02:00,Fixed a bug in setup.py,setup.py,1,1,15.0
03168a5d53457fdb8676a4ac9fca0f76a23c6852,Armin Ronacher,2010-04-11 17:58:45+02:00,Removed the useless apishowcase example,minitwit.py,30,8,173.0
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,2010-04-11 18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,minitwit.py,1,1,173.0
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,2010-04-11 18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,minitwit_tests.py,145,0,97.0
f2dc38cda61f76c64b97ab9f730accc986a4b188,Armin Ronacher,2010-04-11 18:45:06+02:00,Added tests for minitwit.  Testing with Flask is awesome,flask.py,2,3,187.0
ef524f2cfd65377b3b9ce896e7a710472b13c0f6,Armin Ronacher,2010-04-11 18:47:32+02:00,No need for the closing import,minitwit_tests.py,0,1,96.0
03148dba6b26a2694da1d466584f50189c52e7b3,Armin Ronacher,2010-04-11 19:18:40+02:00,Added testing documentation,flask.py,24,12,187.0
2f5a4f8dbc832b0daebcd66ea8b3969589191fa7,Armin Ronacher,2010-04-12 00:14:59+02:00,Doc updates and typo fixes,minitwit.py,9,9,173.0
a01e8b49ca66608f0bd46134ff02deeb5724c799,Armin Ronacher,2010-04-12 19:52:18+02:00,Fixed a documentation error and implemented template context processors.,flask.py,28,4,197.0
de03143f6ecf9a36dd32f16f07309c64d4de03b0,Armin Ronacher,2010-04-12 20:19:16+02:00,Added some basic tests for flask itself,flask_tests.py,74,0,53.0
4affedec356ad8c9e6a107578f03fc7f5c615064,Armin Ronacher,2010-04-12 20:39:52+02:00,Testing URL generation,flask_tests.py,8,0,60.0
959b5df00431c436474c5abca304e631c0de7721,Armin Ronacher,2010-04-13 01:08:52+02:00,Flask can depend on Jinja2 and Werkzeug now that they are relased.,setup.py,2,3,17.0
08f1f0dc32004fae01cf96d1eed84e6461e698e5,Armin Ronacher,2010-04-14 02:42:12+02:00,Added more Flask tests,flask_tests.py,179,0,148.0
ca520fb7e4c29afccc637e61c11429a0f3e8d5ad,Armin Ronacher,2010-04-14 14:11:00+02:00,"Static files are active in the WSGI app now, not just the server.",flask.py,5,5,197.0
ca520fb7e4c29afccc637e61c11429a0f3e8d5ad,Armin Ronacher,2010-04-14 14:11:00+02:00,"Static files are active in the WSGI app now, not just the server.",flask_tests.py,9,0,156.0
2d9bb692728fd76b19e467499caa4f5fcb07aede,Armin Ronacher,2010-04-14 15:16:38+02:00,Flask now runs without the presence of pkg_resources as well.,flask.py,24,3,211.0
c33675f0251071ea47ce166b81ce8c637842f091,Armin Ronacher,2010-04-14 16:44:29+02:00,"Added mini blogging application as Flask example.

This should become the tutorial.",flaskr.py,103,0,64.0
c33675f0251071ea47ce166b81ce8c637842f091,Armin Ronacher,2010-04-14 16:44:29+02:00,"Added mini blogging application as Flask example.

This should become the tutorial.",flaskr_tests.py,64,0,39.0
fc94599285aa1aec50b3c9426697249e55edda0a,Armin Ronacher,2010-04-14 16:47:53+02:00,Removed useless imports and added README,flaskr.py,0,2,62.0
1d8432ebfd1637eacab79a15e9b7963bf061371c,Armin Ronacher,2010-04-14 17:08:38+02:00,Can't believe I forgot that future import.,flask.py,1,0,212.0
1246f4088a4fdc00a79f8029ff5d77bfe4fc9b14,Armin Ronacher,2010-04-15 02:21:46+02:00,First part of the tutorial.  Many explanations missing but it's a start.,flaskr.py,2,5,61.0
6dd92ae4b32c336564231e10db12458a8b9261ca,Armin Ronacher,2010-04-16 02:03:45+02:00,Beefed up the tutorial,flaskr_tests.py,5,3,40.0
40e0024d7b87150ed694829a5335bd2435962225,Armin Ronacher,2010-04-16 02:14:54+02:00,"Added screenshot of the debugger to Flask docs.  Flask now runs from the
shell again.",flask.py,9,2,216.0
7b5015010bc8c2a2d56c7c50b37e5b9facdad102,Armin Ronacher,2010-04-16 02:27:37+02:00,"Preserve the request context in debug mode.

This makes it possible to access request information in the interactive
debugger.  Closes #8.",flask.py,11,7,215.0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,2010-04-16 11:03:16+02:00,"request_init -> before_request and request_shutdown -> after_request

This fixes #9.",flaskr.py,2,2,61.0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,2010-04-16 11:03:16+02:00,"request_init -> before_request and request_shutdown -> after_request

This fixes #9.",minitwit.py,2,2,173.0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,2010-04-16 11:03:16+02:00,"request_init -> before_request and request_shutdown -> after_request

This fixes #9.",flask.py,13,12,215.0
fb2d2e446bdd806ea3de7b869c7371e2dae57a23,Armin Ronacher,2010-04-16 11:03:16+02:00,"request_init -> before_request and request_shutdown -> after_request

This fixes #9.",flask_tests.py,2,2,156.0
6d556acb3fcaa6eeff4bda8cf704ad5f0cf5b5ac,Armin Ronacher,2010-04-16 13:42:47+02:00,"added coming soon to parts of the docs, linked scoped_session",conf.py,2,1,31.0
0bb8b4f9a1c61fcf473e5ca7a10cc3ed4f30766f,Armin Ronacher,2010-04-16 14:24:12+02:00,Beefed up setup.py,setup.py,50,0,28.0
9fbf9a062c11904b5022a5aa7941449e31340c32,Armin Ronacher,2010-04-16 14:32:59+02:00,head is 0.2-dev,setup.py,1,1,28.0
5310fc38227b1907cb541f4a30ea8dfef46c2e19,Armin Ronacher,2010-04-17 14:10:47+02:00,"Session falls back to a dummy object now if secret_key is missing.

This makes it possible to still read-only access the empty session but
requires the secret key to be set for write access.  The error message
raised explains that.  This closes #10.",flask.py,20,3,224.0
5310fc38227b1907cb541f4a30ea8dfef46c2e19,Armin Ronacher,2010-04-17 14:10:47+02:00,"Session falls back to a dummy object now if secret_key is missing.

This makes it possible to still read-only access the empty session but
requires the secret key to be set for write access.  The error message
raised explains that.  This closes #10.",flask_tests.py,14,0,169.0
0b9c2b5eb1b604cd76d9252e8e9628df731ea572,Armin Ronacher,2010-04-17 14:32:52+02:00,removed refactoring leftover,flask.py,0,1,223.0
63593d281b7358a86a808cc0bf5e47107316403d,Armin Ronacher,2010-04-18 14:39:27+02:00,removed unused import,flask.py,0,1,222.0
190059c8f01c6f75243824e765d08a7cce386eda,Armin Ronacher,2010-04-18 15:44:06+02:00,Added support for macro pulling and documented certain design decisions.,flask.py,30,1,225.0
190059c8f01c6f75243824e765d08a7cce386eda,Armin Ronacher,2010-04-18 15:44:06+02:00,Added support for macro pulling and documented certain design decisions.,flask_tests.py,6,0,174.0
bf52a17902cdbc300ee91ec1b2e8d2b7890ba35c,Armin Ronacher,2010-04-18 16:29:41+02:00,Removed useless code,flaskr_tests.py,0,1,39.0
0770f5c6375e3e45fa3ac918217df5d885176173,Armin Ronacher,2010-04-18 23:37:03+02:00,Removed two unused imports.,flask.py,2,3,224.0
73a47a0db1a181bb305684115d3dacded0c5a58b,Armin Ronacher,2010-04-18 23:42:11+02:00,Removed unused stuff from minitwit and fixed a bug.,minitwit.py,1,3,171.0
ce18d4575dd8468878668d777d83448eeae4fd0d,Armin Ronacher,2010-04-19 02:22:59+02:00,Added WTForms documentation.,conf.py,2,1,32.0
6e2be6a0b3aba4ab49cf3ed1a10ac13c6b771aba,Armin Ronacher,2010-04-19 15:39:07+02:00,Added JSON Support and started working on jQuery docs,jqueryexample.py,29,0,12.0
6e2be6a0b3aba4ab49cf3ed1a10ac13c6b771aba,Armin Ronacher,2010-04-19 15:39:07+02:00,Added JSON Support and started working on jQuery docs,flask.py,56,2,244.0
6e2be6a0b3aba4ab49cf3ed1a10ac13c6b771aba,Armin Ronacher,2010-04-19 15:39:07+02:00,Added JSON Support and started working on jQuery docs,flask_tests.py,30,2,198.0
ade490514dd6d83adc7610f69f9c4cd68df47110,Armin Ronacher,2010-04-19 18:51:04+02:00,"Fixed a security problem caused by changed simplejson semantics.

Notice: this was never in a release version of Flask.",flask.py,6,1,246.0
ade490514dd6d83adc7610f69f9c4cd68df47110,Armin Ronacher,2010-04-19 18:51:04+02:00,"Fixed a security problem caused by changed simplejson semantics.

Notice: this was never in a release version of Flask.",flask_tests.py,6,0,203.0
3088a9371e065808fd0091741f62bc242bcab1f9,unknown,2010-04-20 00:29:56+08:00,"Make it easier to associate a rule, endpoint and view_function
This resolves http://github.com/mitsuhiko/flask/issues/issue/11",flask.py,9,3,248.0
3088a9371e065808fd0091741f62bc242bcab1f9,unknown,2010-04-20 00:29:56+08:00,"Make it easier to associate a rule, endpoint and view_function
This resolves http://github.com/mitsuhiko/flask/issues/issue/11",flask_tests.py,24,0,224.0
5acc491c94262912baa30a4cffc780a46b7faf56,cgrinds,2010-04-20 01:11:58+08:00,"Refactored the @route decorator to use the new add_url_rule method.
Tagged add_url_rule with versionadded of 0.2",flask.py,3,2,247.0
95750b3287bfa21fbb706f10a3a9fbcef01c089e,Armin Ronacher,2010-04-19 23:49:02+02:00,Documented some routing converter possibilities.,flask.py,19,4,247.0
95750b3287bfa21fbb706f10a3a9fbcef01c089e,Armin Ronacher,2010-04-19 23:49:02+02:00,Documented some routing converter possibilities.,flask_tests.py,16,1,238.0
06ec917ddedc618944670b39ccd5f4cb862882b2,Armin Ronacher,2010-04-19 23:54:38+02:00,"Only escape backslashes if they follow ""<"" in JSON dumping for
templates.",flask.py,1,1,247.0
9f0b2429d638e54cb534b555c393d0770dfc1a8f,Armin Ronacher,2010-04-20 10:51:36+02:00,"The testsuite skips JSON tests now is not available and runs the example
tests as well.",flask_tests.py,22,1,255.0
715f64d2afef0e5b9800f0e0fb0eb9c892e1573a,Armin Ronacher,2010-04-20 13:01:10+02:00,Some more documentation updates.,flask.py,24,11,253.0
3a1e51865786474c44a04c0d422515047dd27223,Armin Ronacher,2010-04-20 13:29:54+02:00,Fixed typo and added AUTHORS file and license text to docs.,flask.py,1,1,253.0
9f6bc93e4de36fc209eb1203845e9505df1ca379,Armin Ronacher,2010-04-20 15:12:16+02:00,"Fixed XSS problem by escaping all slashes in JSON.

This also probes simplejson first to figure out if it escapes slashes
which it did in earlier versions.",flask.py,11,1,259.0
9f6bc93e4de36fc209eb1203845e9505df1ca379,Armin Ronacher,2010-04-20 15:12:16+02:00,"Fixed XSS problem by escaping all slashes in JSON.

This also probes simplejson first to figure out if it escapes slashes
which it did in earlier versions.",flask_tests.py,2,0,257.0
3c821a0fa45082bcec73dfb08662fb1de5263c48,florentx,2010-04-20 18:40:58+02:00,Fix typos and remove unused import.,minitwit.py,3,2,172.0
3c821a0fa45082bcec73dfb08662fb1de5263c48,florentx,2010-04-20 18:40:58+02:00,Fix typos and remove unused import.,flask.py,4,5,258.0
3c821a0fa45082bcec73dfb08662fb1de5263c48,florentx,2010-04-20 18:40:58+02:00,Fix typos and remove unused import.,setup.py,4,2,29.0
75057bb4112d16acc7ed5dafce6a8168b343fd78,florentx,2010-04-20 18:44:54+02:00,Slightly faster _tojson_filter.,flask.py,9,10,257.0
af3b73f70d5fce72181530d384519ae31d77c772,Armin Ronacher,2010-04-20 19:03:18+02:00,Tiny refactoring,flask.py,5,9,256.0
3053fcdb0d6189ad1deca6fcfa16443dad4baf8c,Armin Ronacher,2010-04-20 20:01:00+02:00,"Make the example tests pass on Windows.

Also updated the documentation regarding that.",flaskr_tests.py,7,2,42.0
3053fcdb0d6189ad1deca6fcfa16443dad4baf8c,Armin Ronacher,2010-04-20 20:01:00+02:00,"Make the example tests pass on Windows.

Also updated the documentation regarding that.",minitwit_tests.py,7,2,99.0
00f87f679cdd63b642675d86d073882fb8b19430,Armin Ronacher,2010-04-20 21:44:52+02:00,flask uses 127.0.0.1 as host by default now. stupid chrome.,flask.py,1,1,256.0
9d340ad7477774a19a7bdffc83d6cb8cb3e05edc,florentx,2010-04-20 22:46:36+02:00,"Fix a doc oversight, and revert 5876a8fd.",flask.py,1,0,256.0
7cf5a9bf6e34fc57f82e560f01c408fbe603e9d4,florentx,2010-04-21 00:40:43+02:00,"Use a tuple to store _flashes, and simplify the flask.Request class.",flask.py,3,7,252.0
b6e73305392c9de052e51cca6fae8fee12ae231e,florentx,2010-04-21 01:23:09+02:00,Use setdefault() because it sets session.modified correctly.,flask.py,2,2,252.0
b6e73305392c9de052e51cca6fae8fee12ae231e,florentx,2010-04-21 01:23:09+02:00,Use setdefault() because it sets session.modified correctly.,flask_tests.py,12,0,267.0
f014ce29a7cd5a3ccfabd61e7d66e017ed958e25,florentx,2010-04-21 04:46:36+08:00,"Fix a doc oversight, and revert 5876a8fd.",flask.py,1,0,256.0
3eacc1d06816b2544e0242665fe909b24b027b21,florentx,2010-04-21 06:40:43+08:00,"Use a tuple to store _flashes, and simplify the flask.Request class.",flask.py,3,7,252.0
dbe0df756bf587b242f2406bef9e7e8ef26f0813,florentx,2010-04-21 07:23:09+08:00,Use setdefault() because it sets session.modified correctly.,flask.py,2,2,252.0
dbe0df756bf587b242f2406bef9e7e8ef26f0813,florentx,2010-04-21 07:23:09+08:00,Use setdefault() because it sets session.modified correctly.,flask_tests.py,12,0,267.0
88f671aaaef334caf3231095b119cac094ff5ffb,Armin Ronacher,2010-04-23 16:04:54+02:00,Another try for #12,flask.py,42,0,281.0
a862ead5f22f9d4592c1c85bda285a4ded59b631,Armin Ronacher,2010-04-23 16:30:04+02:00,Warn on None responses.,flask.py,6,1,257.0
a862ead5f22f9d4592c1c85bda285a4ded59b631,Armin Ronacher,2010-04-23 16:30:04+02:00,Warn on None responses.,flask_tests.py,14,0,280.0
444e6425312a16589130ff36f2830b6f97fbbd4f,Armin Ronacher,2010-04-23 16:44:49+02:00,extended URL generation,flask.py,24,16,293.0
e0148a00c0f468784052926f80e8112be7686470,Armin Ronacher,2010-04-23 17:01:20+02:00,"Basic module support is working, but does not look very nice.",flask.py,41,14,316.0
e0148a00c0f468784052926f80e8112be7686470,Armin Ronacher,2010-04-23 17:01:20+02:00,"Basic module support is working, but does not look very nice.",flask_tests.py,25,0,289.0
5c52fe980eda6065edcc39e6dd346636b1c40768,Armin Ronacher,2010-04-23 17:10:22+02:00,Added request/response processing based on modules.,flask.py,7,5,318.0
5c52fe980eda6065edcc39e6dd346636b1c40768,Armin Ronacher,2010-04-23 17:10:22+02:00,Added request/response processing based on modules.,flask_tests.py,37,1,322.0
2f181e19496a1fe693d9b20260fe961bb406c53b,Armin Ronacher,2010-04-23 17:16:59+02:00,Removed unused package_name attribute,flask.py,1,2,317.0
67f4b0f31538832f06b9351d15e30c85f449ac7e,Armin Ronacher,2010-04-24 17:07:16+02:00,"Modules are now instanciated with the package name.

This makes it possible to load resources from the folder the module is
located in.",flask.py,94,71,332.0
67f4b0f31538832f06b9351d15e30c85f449ac7e,Armin Ronacher,2010-04-24 17:07:16+02:00,"Modules are now instanciated with the package name.

This makes it possible to load resources from the folder the module is
located in.",flask_tests.py,2,2,322.0
c0a9f5d0c4f09dbe8b744609552cbbfa9f14fbc0,Armin Ronacher,2010-04-24 17:35:25+02:00,Documentation update for the flask module support.,flask.py,78,6,340.0
0da39c76e3c67293aef2234b43aff8728d9002eb,Armin Ronacher,2010-04-24 18:30:38+02:00,More documentation updates :),flask.py,16,0,345.0
a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c,Sebastien Estienne,2010-04-25 03:44:11+08:00,add a decorator to add custom template filter,flask.py,22,0,266.0
a9bb965b6dcd931cefdc7dd05fa4c672b5dff69c,Sebastien Estienne,2010-04-25 03:44:11+08:00,add a decorator to add custom template filter,flask_tests.py,26,0,304.0
5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5,Sebastien Estienne,2010-04-25 17:39:19+08:00,the template_filter now expects the parentheses,flask.py,3,7,263.0
5c9ef2c44dce5afc99a0b3b539ebaafe9b8ce3c5,Sebastien Estienne,2010-04-25 17:39:19+08:00,the template_filter now expects the parentheses,flask_tests.py,1,10,296.0
4395e9493cc33d49b53889f9f726458f05f1a475,Sebastien Estienne,2010-04-25 20:44:24+08:00,add tests for template_filter using a real template,flask_tests.py,23,0,316.0
3ac4ec670c881668aaedb2c3937bae5e10984988,Armin Ronacher,2010-04-25 17:05:25+02:00,Beefed up PDF docs.  They actually look like something now.,conf.py,11,19,40.0
36717b02731ad7d86ba8effbe27e70405e48cd9b,Armin Ronacher,2010-04-27 14:32:09+02:00,Added support for long running sessions.  This closes #16.,flask.py,27,4,276.0
36717b02731ad7d86ba8effbe27e70405e48cd9b,Armin Ronacher,2010-04-27 14:32:09+02:00,Added support for long running sessions.  This closes #16.,flask_tests.py,27,0,341.0
f1603d33f266ab24eda604f76632fa604b91e3f9,Armin Ronacher,2010-05-02 11:36:42+02:00,Docs mention query args now.  This fixes #20,flask.py,4,0,276.0
75461c1467bbb2d83ee787bb13f4a338a4b8ad3e,Armin Ronacher,2010-05-02 19:10:44+02:00,Added _external support to url_for,flask.py,4,1,278.0
75461c1467bbb2d83ee787bb13f4a338a4b8ad3e,Armin Ronacher,2010-05-02 19:10:44+02:00,Added _external support to url_for,flask_tests.py,2,0,343.0
9248a7baca5bc616a60f9b63b525e872fbfddef2,Armin Ronacher,2010-05-03 13:07:30+02:00,None responses fail properly now.  This fixes #24,flask.py,1,4,275.0
dffb3d091c0e42b7254fe88218811c24c0054f7e,Armin Ronacher,2010-05-03 14:39:16+02:00,Removed useless import and adapted tests,flask.py,0,1,274.0
dffb3d091c0e42b7254fe88218811c24c0054f7e,Armin Ronacher,2010-05-03 14:39:16+02:00,Removed useless import and adapted tests,flask_tests.py,3,3,343.0
67fc46526234653b0a519e9f1e8a05a2c40c80f8,florentx,2010-05-04 01:38:25+08:00,"Fix typo, remove useless import, limit lines to 79 columns.",flask.py,4,2,274.0
67fc46526234653b0a519e9f1e8a05a2c40c80f8,florentx,2010-05-04 01:38:25+08:00,"Fix typo, remove useless import, limit lines to 79 columns.",flask_tests.py,8,7,344.0
bc0c0559e384dc88441775a3907487f4a2b515b4,Armin Ronacher,2010-05-04 11:23:01+02:00,Added OpenID example,openidexample.py,165,0,108.0
bc0c0559e384dc88441775a3907487f4a2b515b4,Armin Ronacher,2010-05-04 11:23:01+02:00,Added OpenID example,simpleopenid.py,108,0,60.0
a921aef6c47cecbacef5173f03c07c52e6bc8fea,Armin Ronacher,2010-05-04 11:41:54+02:00,Fixed late binding of url_prefix.  This fixes #29.,flask.py,1,1,361.0
a921aef6c47cecbacef5173f03c07c52e6bc8fea,Armin Ronacher,2010-05-04 11:41:54+02:00,Fixed late binding of url_prefix.  This fixes #29.,flask_tests.py,9,0,407.0
745638e774063de206aae930df71789de13e7c73,Armin Ronacher,2010-05-04 11:51:07+02:00,"Added missing decorators for module wide context processors.

This fixes #25.",flask.py,18,2,369.0
745638e774063de206aae930df71789de13e7c73,Armin Ronacher,2010-05-04 11:51:07+02:00,"Added missing decorators for module wide context processors.

This fixes #25.",flask_tests.py,23,0,429.0
34e3d64892f2281aa1b6f6357c345b0a357ee51a,Armin Ronacher,2010-05-07 20:16:00+02:00,"Removed theme, this is now refactored to an external reusable theme.",conf.py,2,5,39.0
2d87e9bc37ef1ce8f9068fac92783a4fe3d3d382,Armin Ronacher,2010-05-10 11:27:42+02:00,Added support for send_file,flask.py,74,1,310.0
2d87e9bc37ef1ce8f9068fac92783a4fe3d3d382,Armin Ronacher,2010-05-10 11:27:42+02:00,Added support for send_file,flask_tests.py,84,1,416.0
5bb2b55a2880b3c91dbcd6580f3d25ee23c6655c,Armin Ronacher,2010-05-10 11:35:43+02:00,Explicitly set the pygments style for the PDF,conf.py,2,0,40.0
f80e1d3b5ab8e718cc67c814cbfd9aee9c95f45f,Armin Ronacher,2010-05-12 01:02:20+02:00,Added note on send_file security.,flask.py,7,0,310.0
b0ab127015186e1a2918221ffad8d79ca346faf5,Armin Ronacher,2010-05-12 01:29:25+02:00,Added logo with new slogan,setup.py,1,1,29.0
07581b2404924fe1833f596cfa09caf69868ad5b,Armin Ronacher,2010-05-12 01:32:29+02:00,HEAD is 0.5-dev,setup.py,1,1,29.0
e409bc792d4419ed588afbc60c53b61923c415a7,Armin Ronacher,2010-05-12 02:34:22+02:00,Fixed typo,flask.py,1,1,405.0
a5a41d40aaa9f6ed70b487133ddaf48ceb3d054f,Zhao Xiaohong,2010-05-13 14:42:03+08:00,Fix typo.,flask.py,1,1,405.0
693e4449f87950c764a928690f4437fd6b1b4d7d,Zhao Xiaohong,2010-05-13 15:22:03+08:00,Fix typo.,flask.py,2,2,405.0
35ed617fe41b184288892f733ce07d94391b76b1,Armin Ronacher,2010-05-17 00:37:55+02:00,"Added support for flashing categories.

This fixes #35.",flask.py,29,4,407.0
35ed617fe41b184288892f733ce07d94391b76b1,Armin Ronacher,2010-05-17 00:37:55+02:00,"Added support for flashing categories.

This fixes #35.",flask_tests.py,29,0,526.0
931dcc4c80331d372d70d7a0a5c8e6d49223e2bf,Armin Ronacher,2010-05-17 01:41:57+02:00,Fixed a doc bug and added distribtue docs.,flask.py,1,1,407.0
e7f67e13339073007a84271cce91200bfdb81006,Armin Ronacher,2010-05-17 16:06:30+02:00,Added logging support.,flask.py,65,9,436.0
e7f67e13339073007a84271cce91200bfdb81006,Armin Ronacher,2010-05-17 16:06:30+02:00,Added logging support.,flask_tests.py,63,1,576.0
ea5e654e9e19aab5089f9a71e679bcca11581e86,Armin Ronacher,2010-05-17 22:46:35+02:00,Added a documentation chapter about logging,conf.py,2,0,42.0
ea5e654e9e19aab5089f9a71e679bcca11581e86,Armin Ronacher,2010-05-17 22:46:35+02:00,Added a documentation chapter about logging,flask.py,15,9,437.0
ea5e654e9e19aab5089f9a71e679bcca11581e86,Armin Ronacher,2010-05-17 22:46:35+02:00,Added a documentation chapter about logging,flask_tests.py,22,0,597.0
54c3df60cd533ea80d347f6715ee84f6a560b5d5,Armin Ronacher,2010-05-17 23:21:22+02:00,Fixed a doc config error,conf.py,2,2,42.0
b26aeba972686b9cb9a9b111e1bc8997e1f259c8,Armin Ronacher,2010-05-18 01:41:42+02:00,Fixed a testcase,flask_tests.py,2,1,598.0
e84140aba2786655bbddcedb363d16de1e285441,Armin Ronacher,2010-05-18 01:41:07+02:00,Started working on config support,flask.py,39,11,456.0
c4cac0abc1a04710a25dcfc8d7f1b2de173546a8,Armin Ronacher,2010-05-18 02:36:50+02:00,Improved configuration support.,flask.py,95,10,475.0
c4cac0abc1a04710a25dcfc8d7f1b2de173546a8,Armin Ronacher,2010-05-18 02:36:50+02:00,Improved configuration support.,flask_tests.py,24,0,614.0
cbcd15c3b55cfb05f1b27aa2343f909876f8d3d4,Armin Ronacher,2010-05-24 08:38:28+02:00,Beefed up latex output.  Unfortunately parts look ugly.,conf.py,1,0,43.0
cbcd15c3b55cfb05f1b27aa2343f909876f8d3d4,Armin Ronacher,2010-05-24 08:38:28+02:00,Beefed up latex output.  Unfortunately parts look ugly.,flask.py,7,0,439.0
ef0dc1800f7558abbefe070f361b97b9161b2452,Armin Ronacher,2010-05-24 18:37:48+02:00,"Added interactive Python docs, fixed part style.",flask.py,35,2,444.0
ef0dc1800f7558abbefe070f361b97b9161b2452,Armin Ronacher,2010-05-24 18:37:48+02:00,"Added interactive Python docs, fixed part style.",flask_tests.py,17,0,613.0
6c095deda51efb34cd18bd23411ebd6f2a0cdfe0,Armin Ronacher,2010-05-25 08:17:55+02:00,Fixed docstring.  This fixes #45,flask.py,2,2,444.0
9d19b77acf413de77b39ed1c6d972fb1e5fef1c3,Armin Ronacher,2010-05-26 14:49:01+02:00,"Added lazyloading pattern and explicit chapter links in tutorial.

This fixes #49.",conf.py,2,2,45.0
9d19b77acf413de77b39ed1c6d972fb1e5fef1c3,Armin Ronacher,2010-05-26 14:49:01+02:00,"Added lazyloading pattern and explicit chapter links in tutorial.

This fixes #49.",minitwit.py,1,0,173.0
74d458b40c0bdb140e7feab9af407642eb3dcea1,Armin Ronacher,2010-05-26 15:30:06+02:00,Added versionadded for logger,flask.py,2,0,444.0
8d356d7cda963e2fa6437c5a5fef035e13cc80c5,Armin Ronacher,2010-05-27 12:17:07+02:00,Fixed a build error and added a touch icon,conf.py,3,1,48.0
e432d833b5f7b4c27e2dca5d5125bbf78a46327d,Armin Ronacher,2010-05-27 13:30:54+02:00,Fixed stuff I broke,minitwit.py,0,1,172.0
